tx_id,sender,receiver,amount,timestamp,is_fraud
TXNBEAA6AF1,ayaan70@okaxis,"sinha,daraandsalvi@oksbi",534.48,2026-06-01 20:00:29,0
TXNE4853D5F,vyanjana37@okaxis,kothari-pal@oksbi,23.37,2026-06-01 20:00:41,0
TXNBD2F7A57,pranav72@okaxis,nadkarniplc@oksbi,78.94,2026-06-01 20:01:10,0
TXN95EF0729,smurf_node_1_8_24@paytm,mule_center_ring1_814@okicici,441.28,2026-06-01 20:02:00,1
TXNCD289143,anita11@okaxis,prabhakar-bhatti@oksbi,273.16,2026-06-01 20:02:26,0
TXNF42726A3,oscar12@okaxis,patla-mukherjee@oksbi,79.38,2026-06-01 20:02:39,0
TXN024EE165,qadim33@okaxis,lataandsons@oksbi,213.53,2026-06-01 20:02:41,0
TXNE0B56C3C,dominic46@okaxis,"sinha,daraandsalvi@oksbi",300.6,2026-06-01 20:02:45,0
TXN0EDE4722,smurf_node_1_0_18@paytm,mule_center_ring1_814@okicici,357.87,2026-06-01 20:03:00,1
TXN26A5C516,vritti51@okaxis,kara-golla@oksbi,770.66,2026-06-01 20:03:19,0
TXNF3F98B52,osha84@okaxis,memon-vyas@oksbi,27.89,2026-06-01 20:04:00,0
TXNB5C8F099,jai70@okaxis,sama-ratti@oksbi,19.05,2026-06-01 20:04:15,0
TXN95D27246,baljiwan46@okaxis,patlainc@oksbi,89.29,2026-06-01 20:04:30,0
TXN478CD1D7,janya23@okaxis,"bassi,rajanandmuni@oksbi",26.61,2026-06-01 20:04:38,0
TXNE9C7B8D0,edhitha95@okaxis,prabhakar-bhatti@oksbi,169.82,2026-06-01 20:05:10,0
TXN51F37D45,wridesh37@okaxis,balayinc@oksbi,27.33,2026-06-01 20:05:48,0
TXN0D668863,caleb69@okaxis,handa-bhasin@oksbi,172.48,2026-06-01 20:06:13,0
TXN20DF7847,waida11@okaxis,"kala,duttandmodi@oksbi",444.09,2026-06-01 20:06:24,0
TXN81E6574E,qasim83@okaxis,panchal-lanka@oksbi,297.37,2026-06-01 20:06:30,0
TXND7F71167,tarak80@okaxis,"issac,shettyandroy@oksbi",240.39,2026-06-01 20:06:58,0
TXN234D2679,anthony26@okaxis,prabhakar-bhatti@oksbi,638.09,2026-06-01 20:07:10,0
TXN05A9C1D4,kashvi50@okaxis,lataandsons@oksbi,58.2,2026-06-01 20:07:26,0
TXN263517BC,ekantika93@okaxis,"bassi,rajanandmuni@oksbi",177.56,2026-06-01 20:07:37,0
TXN2F468F1B,smurf_node_1_24_24@paytm,mule_center_ring1_814@okicici,304.52,2026-06-01 20:08:00,1
TXN268AB091,aarna11@okaxis,prabhakar-bhatti@oksbi,340.42,2026-06-01 20:08:31,0
TXNF2AFDB13,umang58@okaxis,"kala,duttandmodi@oksbi",127.68,2026-06-01 20:08:52,0
TXN805634A7,utkarsh49@okaxis,handa-bhasin@oksbi,76.17,2026-06-01 20:09:18,0
TXN1486F4F5,karan21@okaxis,chowdhury-kala@oksbi,223.2,2026-06-01 20:09:35,0
TXN15C598D5,max54@okaxis,handa-bhasin@oksbi,229.01,2026-06-01 20:09:50,0
TXNA9A7B959,anita68@okaxis,seth-bala@oksbi,307.33,2026-06-01 20:09:55,0
TXN066388D0,smurf_node_1_27_71@paytm,mule_center_ring1_814@okicici,232.32,2026-06-01 20:10:00,1
TXNFD939B6D,abeer59@okaxis,memon-vyas@oksbi,412.93,2026-06-01 20:10:21,0
TXNB1BB621A,brijesh49@okaxis,"kant,rajagopalandpai@oksbi",572.6,2026-06-01 20:10:30,0
TXN268443CE,ira37@okaxis,memon-vyas@oksbi,332.17,2026-06-01 20:11:24,0
TXN934E577D,chatresh35@okaxis,"chopra,padmanabhanandwarrior@oksbi",185.07,2026-06-01 20:11:32,0
TXN94721E68,smurf_node_1_10_60@paytm,mule_center_ring1_814@okicici,333.19,2026-06-01 20:12:00,1
TXN0DD0F595,yatin73@okaxis,"chand,daniandbansal@oksbi",526.89,2026-06-01 20:12:54,0
TXN742D8360,smurf_node_1_20_82@paytm,mule_center_ring1_814@okicici,417.7,2026-06-01 20:13:00,1
TXN30BC493A,rajeshri65@okaxis,sama-ratti@oksbi,146.37,2026-06-01 20:13:09,0
TXN6495F822,kamala37@okaxis,vaidyainc@oksbi,56.75,2026-06-01 20:13:22,0
TXN31672DEF,vanya72@okaxis,patlainc@oksbi,380.53,2026-06-01 20:13:30,0
TXN6053854F,zinal66@okaxis,seth-bala@oksbi,108.21,2026-06-01 20:14:04,0
TXNB4BE895E,viraj18@okaxis,"roy,gillandamble@oksbi",18.22,2026-06-01 20:14:35,0
TXN11B0E28F,finn99@okaxis,tataplc@oksbi,59.57,2026-06-01 20:14:53,0
TXNDDAB9426,mohammed21@okaxis,acharya-kapur@oksbi,142.42,2026-06-01 20:15:24,0
TXN0FB53FC5,jagdish20@okaxis,"palla,krishnanandnarang@oksbi",94.48,2026-06-01 20:15:53,0
TXN32A4E2E9,chakradhar90@okaxis,"gole,groverandgoyal@oksbi",24.4,2026-06-01 20:16:22,0
TXN5407FAD0,darsh43@okaxis,balainc@oksbi,37.6,2026-06-01 20:16:44,0
TXNAD3B6C17,chaaya65@okaxis,prabhakar-bhatti@oksbi,83.17,2026-06-01 20:17:07,0
TXN4EA93A47,tanish79@okaxis,"palla,krishnanandnarang@oksbi",22.27,2026-06-01 20:17:43,0
TXNB5B816B9,xavier64@okaxis,lataandsons@oksbi,347.71,2026-06-01 20:18:28,0
TXNCEFB8BDA,utkarsh49@okaxis,narayananinc@oksbi,17.59,2026-06-01 20:18:53,0
TXN9FC1CC55,wahab26@okaxis,"chand,daniandbansal@oksbi",578.75,2026-06-01 20:19:17,0
TXN5EF44B38,yug30@okaxis,malhotra-ghose@oksbi,386.64,2026-06-01 20:20:32,0
TXNE3E08896,jagvi25@okaxis,balainc@oksbi,599.41,2026-06-01 20:20:48,0
TXN8A878A73,chaaya49@okaxis,kara-golla@oksbi,639.38,2026-06-01 20:20:55,0
TXN505F90BB,smurf_node_1_17_75@paytm,mule_center_ring1_814@okicici,410.72,2026-06-01 20:21:00,1
TXN9C4BD483,urvashi32@okaxis,balayinc@oksbi,37.5,2026-06-01 20:21:20,0
TXN5F1792F1,raksha64@okaxis,seth-bala@oksbi,128.79,2026-06-01 20:21:22,0
TXNB7853883,oviya41@okaxis,vaidyainc@oksbi,115.16,2026-06-01 20:22:13,0
TXN2FD2C83E,nirja94@okaxis,"issac,shettyandroy@oksbi",236.25,2026-06-01 20:22:37,0
TXN09CA8BB8,smurf_node_1_23_48@paytm,mule_center_ring1_814@okicici,418.97,2026-06-01 20:23:00,1
TXN07A9A620,smurf_node_1_11_31@paytm,mule_center_ring1_814@okicici,392.83,2026-06-01 20:23:00,1
TXNCAC65A05,chanchal42@okaxis,purohit-mody@oksbi,168.64,2026-06-01 20:24:00,0
TXNDC9CB06F,arjun79@okaxis,handa-bhasin@oksbi,154.87,2026-06-01 20:24:08,0
TXNE0B1BA7C,mitesh38@okaxis,raigroup@oksbi,164.19,2026-06-01 20:24:29,0
TXNF1A8ED33,yashvi92@okaxis,balayinc@oksbi,93.39,2026-06-01 20:25:25,0
TXN24F3825F,viraj18@okaxis,"chand,daniandbansal@oksbi",69.61,2026-06-01 20:26:12,0
TXNE5F1954F,rajeshri65@okaxis,panchal-lanka@oksbi,266.34,2026-06-01 20:26:15,0
TXND588F338,sai76@okaxis,balainc@oksbi,201.07,2026-06-01 20:26:47,0
TXN2D49DA08,smurf_node_1_22_17@paytm,mule_center_ring1_814@okicici,379.44,2026-06-01 20:28:00,1
TXNB9788A65,damini59@okaxis,khanna-ganesh@oksbi,278.52,2026-06-01 20:28:04,0
TXND081A90A,advik16@okaxis,"palla,krishnanandnarang@oksbi",1200.03,2026-06-01 20:30:02,0
TXND308F6E5,neha29@okaxis,chaudry-mital@oksbi,159.59,2026-06-01 20:30:12,0
TXND5C31B39,samuel94@okaxis,balainc@oksbi,123.58,2026-06-01 20:30:32,0
TXN234F7DC9,tanish65@okaxis,lataandsons@oksbi,140.66,2026-06-01 20:31:42,0
TXN4077A926,girik71@okaxis,subramanian-sridhar@oksbi,20.15,2026-06-01 20:31:46,0
TXN446CAFFF,jhalak58@okaxis,memon-vyas@oksbi,70.36,2026-06-01 20:32:32,0
TXNF3E04440,aditya63@okaxis,"palla,krishnanandnarang@oksbi",154.31,2026-06-01 20:32:35,0
TXNBCEF55F7,smurf_node_1_19_21@paytm,mule_center_ring1_814@okicici,285.63,2026-06-01 20:33:00,1
TXNB5DCC045,nicholas24@okaxis,tataplc@oksbi,230.81,2026-06-01 20:33:30,0
TXN06540324,shivansh53@okaxis,"mandal,shahandraghavan@oksbi",40.35,2026-06-01 20:33:41,0
TXN458FA135,vrishti74@okaxis,chowdhury-kala@oksbi,386.31,2026-06-01 20:35:28,0
TXN9A9BDB10,ekiya18@okaxis,sama-ratti@oksbi,147.31,2026-06-01 20:36:15,0
TXN8E65C4EC,balveer31@okaxis,vaidyainc@oksbi,95.68,2026-06-01 20:37:10,0
TXN792A29CB,oscar12@okaxis,"tak,sridharandprashad@oksbi",734.32,2026-06-01 20:37:54,0
TXN0AA62547,waida11@okaxis,"sathe,luthraandsule@oksbi",672.6,2026-06-01 20:37:56,0
TXNE73CB7AD,anirudh80@okaxis,"kala,duttandmodi@oksbi",21.31,2026-06-01 20:38:12,0
TXN5650CE2B,smurf_node_1_7_36@paytm,mule_center_ring1_814@okicici,194.0,2026-06-01 20:39:00,1
TXNB3476C36,qushi70@okaxis,handa-bhasin@oksbi,124.28,2026-06-01 20:39:13,0
TXNA59D8B49,kabir78@okaxis,handa-bhasin@oksbi,388.46,2026-06-01 20:39:38,0
TXNCFF0490E,owen75@okaxis,patlainc@oksbi,60.99,2026-06-01 20:39:49,0
TXN9393139D,caleb24@okaxis,chaudry-mital@oksbi,106.52,2026-06-01 20:41:21,0
TXND164DEF5,teerth11@okaxis,vaidyainc@oksbi,139.37,2026-06-01 20:43:12,0
TXNE7740D31,balvan97@okaxis,nadkarniplc@oksbi,605.83,2026-06-01 20:43:24,0
TXNE949B7B2,udarsh87@okaxis,"issac,shettyandroy@oksbi",189.82,2026-06-01 20:44:37,0
TXN76027070,ekapad91@okaxis,"issac,shettyandroy@oksbi",35.42,2026-06-01 20:44:55,0
TXNDE2E163E,smurf_node_1_4_88@paytm,mule_center_ring1_814@okicici,473.91,2026-06-01 20:45:00,1
TXN71ACA772,zayyan26@okaxis,setty-bajaj@oksbi,75.87,2026-06-01 20:45:21,0
TXNBC7C3848,caleb84@okaxis,balainc@oksbi,760.03,2026-06-01 20:45:58,0
TXN0485DCAA,wishi60@okaxis,setty-bajaj@oksbi,59.22,2026-06-01 20:46:20,0
TXNC7421EFA,osha84@okaxis,"mandal,shahandraghavan@oksbi",22.11,2026-06-01 20:47:02,0
TXNCEB51CF4,amara93@okaxis,malhotra-ghose@oksbi,313.75,2026-06-01 20:47:03,0
TXNB408BB69,harish71@okaxis,vaidyainc@oksbi,21.06,2026-06-01 20:47:04,0
TXN7F48C940,zilmil90@okaxis,prabhakar-bhatti@oksbi,27.53,2026-06-01 20:47:08,0
TXNA3DE973B,oviya37@okaxis,prabhakar-bhatti@oksbi,68.15,2026-06-01 20:47:16,0
TXN3206A244,hritik82@okaxis,dyal-rai@oksbi,215.37,2026-06-01 20:47:39,0
TXNF8A93792,raghav67@okaxis,"tak,sridharandprashad@oksbi",268.27,2026-06-01 20:47:58,0
TXN2DD560D7,charan79@okaxis,subramanian-mangat@oksbi,185.61,2026-06-01 20:48:10,0
TXNB9A2D557,ranveer33@okaxis,purohit-mody@oksbi,314.6,2026-06-01 20:48:14,0
TXN2B478D35,arya82@okaxis,nadig-acharya@oksbi,598.79,2026-06-01 20:49:08,0
TXNAA84DDFD,benjamin56@okaxis,prabhakar-bhatti@oksbi,191.73,2026-06-01 20:49:39,0
TXN04E1A655,anamika68@okaxis,viswanathan-bail@oksbi,94.06,2026-06-01 20:49:45,0
TXNF33ABC02,nimrat37@okaxis,"palla,krishnanandnarang@oksbi",65.23,2026-06-01 20:50:00,0
TXNB84EB534,abeer59@okaxis,"bassi,rajanandmuni@oksbi",389.59,2026-06-01 20:50:24,0
TXN8281949F,anthony26@okaxis,"chopra,padmanabhanandwarrior@oksbi",84.15,2026-06-01 20:50:38,0
TXNC629952D,vinaya87@okaxis,prabhakar-bhatti@oksbi,477.13,2026-06-01 20:50:43,0
TXN4B67ED71,henry38@okaxis,memon-vyas@oksbi,237.81,2026-06-01 20:51:30,0
TXNAA971EB9,krishna34@okaxis,"roy,gillandamble@oksbi",153.35,2026-06-01 20:51:41,0
TXND3F314C4,oliver23@okaxis,kothari-pal@oksbi,258.07,2026-06-01 20:52:18,0
TXNC3A07454,laban87@okaxis,"sinha,daraandsalvi@oksbi",107.58,2026-06-01 20:53:22,0
TXNABB1C0DC,laksh39@okaxis,patla-mukherjee@oksbi,62.52,2026-06-01 20:53:54,0
TXN2B3DFB7B,ekiya61@okaxis,viswanathan-bail@oksbi,963.58,2026-06-01 20:54:04,0
TXN6A20660C,isha56@okaxis,kothari-pal@oksbi,46.85,2026-06-01 20:54:42,0
TXNE8C700A4,eesha13@okaxis,purohit-mody@oksbi,276.38,2026-06-01 20:54:52,0
TXN3B531F55,chaitanya91@okaxis,"kala,duttandmodi@oksbi",233.11,2026-06-01 20:55:53,0
TXNFA0A0815,anamika68@okaxis,"sathe,luthraandsule@oksbi",545.12,2026-06-01 20:56:29,0
TXN050BE651,ekta41@okaxis,setty-bajaj@oksbi,117.09,2026-06-01 20:56:32,0
TXND9E71896,jagat24@okaxis,balayinc@oksbi,25.59,2026-06-01 20:57:11,0
TXNB888ACDF,amara79@okaxis,"chopra,padmanabhanandwarrior@oksbi",367.3,2026-06-01 20:57:19,0
TXN7090B434,jai70@okaxis,tataplc@oksbi,325.43,2026-06-01 20:57:47,0
TXN076464C5,umang68@okaxis,nigam-nori@oksbi,183.54,2026-06-01 20:57:50,0
TXNC49EFA02,ria35@okaxis,narayananinc@oksbi,248.24,2026-06-01 20:58:07,0
TXNCAB25A54,shravya66@okaxis,panchal-lanka@oksbi,34.1,2026-06-01 20:58:52,0
TXNE9C09CE7,smurf_node_1_15_57@paytm,mule_center_ring1_814@okicici,397.13,2026-06-01 20:59:00,1
TXNB8C0E32D,anya68@okaxis,"sharaf,srinivasananddhillon@oksbi",129.35,2026-06-01 20:59:24,0
TXNB8AE20EA,zilmil90@okaxis,raigroup@oksbi,475.77,2026-06-01 20:59:27,0
TXNA15E9109,chandresh48@okaxis,"sinha,daraandsalvi@oksbi",473.54,2026-06-01 21:00:30,0
TXN447DA3F3,zayan78@okaxis,"palla,krishnanandnarang@oksbi",329.64,2026-06-01 21:00:42,0
TXNFDC223F3,yuvraj97@okaxis,"sinha,daraandsalvi@oksbi",40.84,2026-06-01 21:00:45,0
TXNA05BA309,chanchal34@okaxis,"kant,rajagopalandpai@oksbi",367.98,2026-06-01 21:01:01,0
TXN95DCC76B,saumya25@okaxis,"bassi,rajanandmuni@oksbi",527.14,2026-06-01 21:01:09,0
TXN4FEF3DAE,netra50@okaxis,"bassi,rajanandmuni@oksbi",281.45,2026-06-01 21:01:18,0
TXN04C4874F,aarna11@okaxis,nigam-nori@oksbi,164.1,2026-06-01 21:01:40,0
TXN5C67EB70,vritti51@okaxis,raigroup@oksbi,274.57,2026-06-01 21:01:52,0
TXN80625773,vivaan80@okaxis,patlainc@oksbi,146.09,2026-06-01 21:02:16,0
TXN839E2BD5,caleb69@okaxis,kara-golla@oksbi,117.62,2026-06-01 21:02:41,0
TXNF9F9F0B1,jagdish20@okaxis,"kant,rajagopalandpai@oksbi",25.69,2026-06-01 21:02:42,0
TXNB49B45B7,abdul60@okaxis,nadkarniplc@oksbi,142.64,2026-06-01 21:02:57,0
TXN763382FA,ekantika46@okaxis,setty-bajaj@oksbi,133.24,2026-06-01 21:05:25,0
TXN35A89911,zinal66@okaxis,panchal-lanka@oksbi,54.37,2026-06-01 21:05:28,0
TXNCC0640D2,abdul60@okaxis,viswanathan-bail@oksbi,306.71,2026-06-01 21:05:56,0
TXNE3CB6E48,jagvi54@okaxis,nadkarniplc@oksbi,285.87,2026-06-01 21:06:06,0
TXN0BE398B8,prisha58@okaxis,chowdhury-kala@oksbi,79.12,2026-06-01 21:06:48,0
TXNCFD60162,lavanya29@okaxis,handa-bhasin@oksbi,19.14,2026-06-01 21:07:50,0
TXN8EABFF71,kabir65@okaxis,"kala,duttandmodi@oksbi",465.53,2026-06-01 21:07:51,0
TXN60452678,utkarsh49@okaxis,setty-bajaj@oksbi,95.14,2026-06-01 21:08:41,0
TXNDDBFBD2B,aditya12@okaxis,"issac,shettyandroy@oksbi",126.61,2026-06-01 21:09:27,0
TXN4474F1DE,daksha89@okaxis,"sathe,luthraandsule@oksbi",185.82,2026-06-01 21:09:51,0
TXN8DE40F9A,nirja66@okaxis,"mandal,shahandraghavan@oksbi",72.13,2026-06-01 21:09:54,0
TXN5822A1E0,quincy54@okaxis,"tak,sridharandprashad@oksbi",113.81,2026-06-01 21:11:00,0
TXN8357D1D7,kevin53@okaxis,"sharaf,srinivasananddhillon@oksbi",183.92,2026-06-01 21:11:03,0
TXN084EDD91,anita43@okaxis,"tak,sridharandprashad@oksbi",27.27,2026-06-01 21:11:12,0
TXN6114AFED,chaitanya91@okaxis,"sharaf,srinivasananddhillon@oksbi",54.94,2026-06-01 21:11:19,0
TXN45BEE96B,nilima63@okaxis,"sharaf,srinivasananddhillon@oksbi",287.65,2026-06-01 21:11:24,0
TXN9CEC8160,lakshmi54@okaxis,patlainc@oksbi,120.51,2026-06-01 21:11:28,0
TXN0A8643FE,yasti39@okaxis,setty-bajaj@oksbi,283.97,2026-06-01 21:11:52,0
TXN5AF43F50,ikbal14@okaxis,patlainc@oksbi,654.73,2026-06-01 21:12:03,0
TXNCFD72CC1,amruta74@okaxis,patla-mukherjee@oksbi,771.58,2026-06-01 21:12:06,0
TXN9CEF95A9,chanchal34@okaxis,"gole,groverandgoyal@oksbi",464.68,2026-06-01 21:12:31,0
TXN8650C571,baghyawati84@okaxis,lataandsons@oksbi,458.88,2026-06-01 21:14:02,0
TXN622D4FF9,tanmayi31@okaxis,nadkarniplc@oksbi,219.89,2026-06-01 21:14:02,0
TXN86229B99,lajita87@okaxis,vaidyainc@oksbi,702.42,2026-06-01 21:14:25,0
TXN6F06FAAA,sarthak38@okaxis,"sathe,luthraandsule@oksbi",82.52,2026-06-01 21:14:39,0
TXNABE4DEF2,xavier66@okaxis,"sharaf,srinivasananddhillon@oksbi",250.88,2026-06-01 21:14:45,0
TXN25B07463,sneha22@okaxis,"bassi,rajanandmuni@oksbi",371.38,2026-06-01 21:15:33,0
TXNA8CAEA37,nikita98@okaxis,setty-bajaj@oksbi,118.69,2026-06-01 21:15:34,0
TXNB78404CB,mitesh14@okaxis,"roy,gillandamble@oksbi",50.86,2026-06-01 21:17:03,0
TXN7D561FFF,maanas77@okaxis,setty-bajaj@oksbi,82.06,2026-06-01 21:17:30,0
TXNB1D00A2B,ayush76@okaxis,patlainc@oksbi,70.72,2026-06-01 21:18:29,0
TXN3130715D,samuel79@okaxis,"gala,senguptaandanand@oksbi",192.69,2026-06-01 21:18:41,0
TXNE33C036F,triya47@okaxis,dyal-rai@oksbi,227.99,2026-06-01 21:20:01,0
TXNE3C90C67,henry38@okaxis,"sharaf,srinivasananddhillon@oksbi",68.83,2026-06-01 21:20:31,0
TXN5D1E674A,eesha13@okaxis,acharya-kapur@oksbi,77.38,2026-06-01 21:20:40,0
TXN3A5CB248,xalak71@okaxis,viswanathan-bail@oksbi,35.87,2026-06-01 21:21:17,0
TXN49E79FE2,yashica96@okaxis,"sathe,luthraandsule@oksbi",89.63,2026-06-01 21:21:36,0
TXN67B9047C,karan21@okaxis,panchal-lanka@oksbi,69.6,2026-06-01 21:22:07,0
TXNE627AEDA,hardik72@okaxis,"issac,shettyandroy@oksbi",164.98,2026-06-01 21:24:03,0
TXN6480DD73,daniel85@okaxis,"gole,jainandnazareth@oksbi",210.2,2026-06-01 21:24:05,0
TXN403EE88D,balhaar69@okaxis,"issac,shettyandroy@oksbi",128.57,2026-06-01 21:24:05,0
TXN2ED75641,timothy50@okaxis,khanna-ganesh@oksbi,54.9,2026-06-01 21:24:23,0
TXN739B037D,harinakshi24@okaxis,malhotra-ghose@oksbi,184.01,2026-06-01 21:24:24,0
TXN3CFC0D79,meghana38@okaxis,nigam-nori@oksbi,31.73,2026-06-01 21:24:29,0
TXN2C969885,neha99@okaxis,"mandal,shahandraghavan@oksbi",318.04,2026-06-01 21:24:39,0
TXNE04CC3CE,amara93@okaxis,"chand,daniandbansal@oksbi",144.54,2026-06-01 21:26:33,0
TXNAA9440E2,aarini94@okaxis,rege-rao@oksbi,232.82,2026-06-01 21:26:58,0
TXNA1685A25,jackson81@okaxis,balayinc@oksbi,209.37,2026-06-01 21:27:00,0
TXN8809CE91,vedika86@okaxis,"sinha,daraandsalvi@oksbi",97.57,2026-06-01 21:27:37,0
TXNCA3D8042,gautami64@okaxis,"issac,shettyandroy@oksbi",949.33,2026-06-01 21:27:56,0
TXNF4FBBE11,chanakya99@okaxis,lataandsons@oksbi,35.57,2026-06-01 21:28:31,0
TXNB9FC13AF,yug30@okaxis,"mandal,shahandraghavan@oksbi",595.82,2026-06-01 21:29:35,0
TXNA003532B,neel81@okaxis,khanna-ganesh@oksbi,641.87,2026-06-01 21:29:43,0
TXNDB547588,kamala62@okaxis,"roy,gillandamble@oksbi",783.07,2026-06-01 21:32:04,0
TXNBD4219B2,jagvi42@okaxis,"chopra,padmanabhanandwarrior@oksbi",65.31,2026-06-01 21:32:09,0
TXN78979086,anamika68@okaxis,nigam-nori@oksbi,770.73,2026-06-01 21:32:40,0
TXN85C5617A,jalsa93@okaxis,panchal-lanka@oksbi,168.41,2026-06-01 21:32:55,0
TXN796B3A14,chanchal42@okaxis,panchal-lanka@oksbi,637.11,2026-06-01 21:33:00,0
TXNAC324C1C,inaya98@okaxis,purohit-mody@oksbi,83.79,2026-06-01 21:33:42,0
TXN2B543105,varsha32@okaxis,"issac,shettyandroy@oksbi",27.23,2026-06-01 21:33:43,0
TXN8C06FD17,siya40@okaxis,"gole,groverandgoyal@oksbi",208.45,2026-06-01 21:33:58,0
TXN3BA29B71,reva26@okaxis,narayananinc@oksbi,104.33,2026-06-01 21:33:59,0
TXN14C2DB77,gaurika61@okaxis,malhotra-ghose@oksbi,175.96,2026-06-01 21:34:31,0
TXN22DCF7B4,chaaya65@okaxis,seth-bala@oksbi,45.0,2026-06-01 21:35:49,0
TXN537AC050,jagdish20@okaxis,"tak,sridharandprashad@oksbi",19.66,2026-06-01 21:36:36,0
TXNB92680CB,aditya63@okaxis,"gala,senguptaandanand@oksbi",121.1,2026-06-01 21:37:27,0
TXNC09201B4,anya79@okaxis,dutt-bakshi@oksbi,31.31,2026-06-01 21:37:38,0
TXN659044A1,aditya63@okaxis,rege-rao@oksbi,47.92,2026-06-01 21:38:02,0
TXNE8F11E3F,ekalinga28@okaxis,viswanathan-bail@oksbi,216.09,2026-06-01 21:38:42,0
TXN43E3C78C,chakradhar90@okaxis,prabhakar-bhatti@oksbi,73.53,2026-06-01 21:38:49,0
TXN851F7CD5,laban44@okaxis,balainc@oksbi,174.03,2026-06-01 21:38:51,0
TXNE99798A2,nirja66@okaxis,balainc@oksbi,124.15,2026-06-01 21:39:13,0
TXNC9CDCC80,mohammed21@okaxis,lataandsons@oksbi,145.25,2026-06-01 21:40:41,0
TXNE298AB27,chasmum18@okaxis,"roy,gillandamble@oksbi",1101.74,2026-06-01 21:41:10,0
TXND1FE172E,oviya37@okaxis,"issac,shettyandroy@oksbi",105.51,2026-06-01 21:41:16,0
TXND09109C4,zarna21@okaxis,dyal-rai@oksbi,813.02,2026-06-01 21:41:36,0
TXN3361F74D,chakradhar90@okaxis,tataplc@oksbi,354.72,2026-06-01 21:41:49,0
TXN6F58D637,vivaan80@okaxis,subramanian-mangat@oksbi,181.45,2026-06-01 21:42:46,0
TXN3477AD0D,jagvi23@okaxis,memon-vyas@oksbi,67.55,2026-06-01 21:43:07,0
TXN788DA5EA,yashawini56@okaxis,dutt-bakshi@oksbi,104.4,2026-06-01 21:43:35,0
TXN5C5C2126,arjun70@okaxis,malhotra-ghose@oksbi,116.62,2026-06-01 21:44:01,0
TXN6C7B327F,advik16@okaxis,narayananinc@oksbi,63.04,2026-06-01 21:45:10,0
TXN992C32B4,kabir36@okaxis,dutt-bakshi@oksbi,264.95,2026-06-01 21:45:10,0
TXND811A614,advik16@okaxis,panchal-lanka@oksbi,276.47,2026-06-01 21:45:35,0
TXN24031F3F,caleb24@okaxis,kara-golla@oksbi,248.4,2026-06-01 21:45:53,0
TXN31F00CA6,divya60@okaxis,"issac,shettyandroy@oksbi",324.92,2026-06-01 21:47:21,0
TXN730063DF,yug89@okaxis,patlainc@oksbi,195.55,2026-06-01 21:49:51,0
TXN48A23252,samarth74@okaxis,"mandal,shahandraghavan@oksbi",536.24,2026-06-01 21:50:23,0
TXN1B0C5F57,bhavini63@okaxis,"kala,duttandmodi@oksbi",328.82,2026-06-01 21:50:55,0
TXN10560FAF,oviya37@okaxis,kara-golla@oksbi,489.28,2026-06-01 21:50:57,0
TXN9A29CF35,theodore76@okaxis,viswanathan-bail@oksbi,273.6,2026-06-01 21:52:04,0
TXND4186FA9,divya31@okaxis,"gole,groverandgoyal@oksbi",71.44,2026-06-01 21:52:15,0
TXN9EC692A9,udyati65@okaxis,"gole,jainandnazareth@oksbi",304.71,2026-06-01 21:52:23,0
TXNEEAA4DBD,qarin34@okaxis,nadkarniplc@oksbi,321.12,2026-06-01 21:52:57,0
TXN6F13EE44,hardik58@okaxis,"chopra,padmanabhanandwarrior@oksbi",116.34,2026-06-01 21:53:28,0
TXNFDDF9B6D,hamsini99@okaxis,"gole,jainandnazareth@oksbi",59.73,2026-06-01 21:53:58,0
TXNF90B94BF,gaurika61@okaxis,"bassi,rajanandmuni@oksbi",746.97,2026-06-01 21:54:09,0
TXN525C2668,aarav10@okaxis,setty-bajaj@oksbi,61.41,2026-06-01 21:54:12,0
TXN79AEDFBF,ekavir47@okaxis,"tak,sridharandprashad@oksbi",89.21,2026-06-01 21:56:45,0
TXN62031143,azad84@okaxis,subramanian-mangat@oksbi,32.31,2026-06-01 21:56:49,0
TXN4F6BF1F9,ekantika46@okaxis,patla-mukherjee@oksbi,264.4,2026-06-01 21:57:01,0
TXN7D85AEE8,zayyan89@okaxis,"sharaf,srinivasananddhillon@oksbi",193.75,2026-06-01 21:57:43,0
TXN956F16B0,rudra76@okaxis,panchal-lanka@oksbi,234.02,2026-06-01 21:58:40,0
TXNE5F57CBC,yachana80@okaxis,"gala,senguptaandanand@oksbi",47.22,2026-06-01 21:58:47,0
TXNFC8FA3BA,ronith33@okaxis,vaidyainc@oksbi,40.83,2026-06-01 21:59:17,0
TXN43928ECA,chandresh48@okaxis,panchal-lanka@oksbi,243.47,2026-06-01 22:00:12,0
TXNFE3D15DE,advik95@okaxis,"bassi,rajanandmuni@oksbi",463.14,2026-06-01 22:00:12,0
TXNB9DADF57,hamsini99@okaxis,dutt-bakshi@oksbi,60.94,2026-06-01 22:00:18,0
TXNAF1D8197,ekalinga18@okaxis,"palla,krishnanandnarang@oksbi",81.72,2026-06-01 22:00:32,0
TXN77A6E126,unni50@okaxis,"kala,duttandmodi@oksbi",564.95,2026-06-01 22:00:41,0
TXND667A802,daniel85@okaxis,"palla,krishnanandnarang@oksbi",102.84,2026-06-01 22:00:58,0
TXN4F9F8546,maya65@okaxis,rege-rao@oksbi,36.13,2026-06-01 22:01:07,0
